ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
g2-f-01_0001,mcpersian,Avalaš ke xorus šoru mikonad be ququli ququ kardan baad yek mardi hast tuye ān mazrae,#	Aval	=aš	ke	xorus	šoru	mikonad	be	ququliququ	kardan	#	baad	yek	mardi	hast	tuye	ān	mazrae,#	first	=POSS.3SG	that	rooster	start	do.PRS.IND.3SG	to	cock-a-doodle-doo	kardan	#	then	one	man.INDF	be.PRS.3SG	inside	that	farm.DEF,"Firstly the rooster starts crowing, then a man is on the farm",en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,3677,11258,#	other	other	ke	np:a	other:lvc	v:pred	adp	other	vother	#	other	ln_deti	np.h:s	v:predex	adp	ln_dem	np:l,,g2-f-01
g2-f-01_0002,mcpersian,"kenāre deraxte golābi, baad miravad bālāye nardebān golābi mičinad","#	kenāre	deraxte	golābi,	baad	0	miravad	bālāye	nardebān	#	0	golābi	mičinad",#	next.to	tree=EZAFE	pear	then	0	go.PRS.IND.3SG	up=EZAFE	ladder	#	0	pear	pick.PRS.IND.3SG,"next to the pear tree, then he climbs up the ladder to pick pears",en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,11258,16544,#	adp	np:l	rn_lex	other	0.h:s	v:pred	adp	np:l	#	0.h:a	np:p	v:pred,,g2-f-01
g2-f-01_0003,mcpersian,migozārad tuye jibe ān rupuši ke pušide tanaš,#	0	migozārad	0	tuye	jibe	ān	rupuši	#	ke	0	pušide	tan	=aš,#	0	put.PRS.IND.3SG	0	inside	pocket=EZAFE	that	outerwear.INDF	#	that	0	wear.PST.PTCP	body	=POSS.3SG,and puts them in the pocket of his clothes,en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,16544,20544,#	0.h:a	v:pred	0:p	adp	np:l	rn_dem	rn_np:poss	#rc	ke	0.h:a	v:pred	np:obl	=rn_pro.h:poss,,g2-f-01
g2-f-01_0004,mcpersian,miāyad pāyin migozārad tuye sabad do tā sabade pore golābi bude,#	0	miāyad	pāyin	#	0	migozārad	0	tuye	sabad	#	do	tā	sabade	pore	golābi	bude,#	0	come.PRS.IND.3SG	down	#	0	put.PRS.IND.3SG	0	inside	basket	#	two	piece	basket=EZAFE	full.of	pear	be.PST.3SG,"he climbes down, puts the pears in the basket, there were two baskets full of pears",en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,20544,26200,#	0.h:s	v:pred	rv	#	0.h:a	v:pred	0:p	adp	np:l	#	ln_qu	ln_class	np:s	rn_lex	rn_lex	v:predex,,g2-f-01
g2-f-01_0005,mcpersian,"yek pesari, aha, baad sedāye boz miāyad ke boze bā sāhebaš az kenāre sabade golābi rad mišavand","#	yek	pesari,	aha,	baad	sedāye	boz	miāyad	#	ke	boze	bā	sāheb	=aš	az	kenāre	sabade	golābi	rad	mišavand",#	NC	NC	interj	then	sound=EZAFE	goat	come.PRS.IND.3SG	#	that	goat.DEF	with	owner	=POSS.3SG	from	side	basket=EZAFE	pear	passing	become.PRS.IND.3PL,"a boy,... a goat bleats, the goat and its owner cross over the pear basket",en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,26200,34816,#	nc	nc	other	other	np:s	rn_np:poss	v:pred	#	ke	np:s	adp	np.h:obl	=rn_pro.h:poss	adp	adp	np:l	rn_lex	other:lvc	v:pred,,g2-f-01
g2-f-01_0006,mcpersian,vali boze be golābiha negāh mikonad vali xob nemitavand dast bezanad,#	vali	boze	be	golābiha	negāh	mikonad	#	vali	xob	0	nemitavand	0	dast	bezanad,#	but	goat.DEF	to	pear.PL	look	do.PRS.IND.3SG	#	but	well	0	NEG.can.PRS.3SG	0	hand	hit.PRS.SBJV.3SG,"the goat looks at the pears, but it cannot eat them",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,34816,40746,#	other	np:a	adp	np:p	other:lvc	v:pred	#	other	other	0:a	aux	0:p	other:lvc	v:pred,,g2-f-01
g2-f-01_0007,mcpersian,bad yek pesari bā dočarxei ke dočarxe xeyli malum ast ke az xodaš bozorgtar ast ke nemitavānad ruye sandaliaš benšinad rad mišavad az kenāre sabade golābiha,#	bad	yek	pesari	bā	dočarxei	#	ke	dočarxe	xeyli	malum	ast	#	ke	az	xod	=aš	bozorgtar	ast	%	ke	0	nemitavānad	ruye	sandali	=aš	benšinad	#	rad	mišavad	az	kenāre	sabade	golābiha,#	then	one	boy.INDF	with	bike.INDF	#	NC	NC	NC	NC	NC	#	that	from	self	=POSS.3SG	bigger	be.PRS.IND.3SG	%	that	0	NEG.can.PRS.3SG	on	chair	=POSS.3SG	sit.PRS.SBJV.3SG	#	passing	become.PRS.IND.3SG	from	side	basket=EZAFE	pear.PL,then a boy on a bike so bigger than him that he can not sit on its seat easily crosses over the pear basket,en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,40746,50371,#	other	ln_deti	np.h:s	adp	np:obl	#nc	nc	nc	nc	nc	nc	#rc	ke	adp	refl.h:obl	=rn_pro.h:poss	other:pred	cop	%	ke	0.h:s	aux	adp	np:l	=rn_pro:poss	v:pred	#	other:lvc	v:pred	adp	adp	np:l	rn_lex,,g2-f-01
g2-f-01_0008,mcpersian,va mibinad marde bālāye deraxt ast havāsaš nist čon marde vaqti golābihā rā mirizad dobāre az nardebān miravad bālā,#	va	0	mibinad	#	marde	bālāye	deraxt	ast	#	0	havās	=aš	nist	#	čon	marde	vaqti	golābihā	=rā	mirizad	#	dobāre	0	az	nardebān	miravad	bālā,#	and	0	see.PRS.IND.3SG	#	man.DEF	top.of	tree	be.PRS.3SG	#	0	attention	=POSS.3SG	NEG.be.PRS.3SG	#	because	man.DEF	when	pear.PL	=ACC	pour.PRS.IND.3SG	#	again	0	from	ladder	go.PRS.IND.3SG	up,"and found the man on the tree, having put the pears into the basket, the man climbs up the ladder again",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,50371,57981,#	other	0.h:a	v:pred	#cc:p	np.h:s	adp	np:l	cop	#neg	0.h:ncs	other:lvc	=rn_pro.h:poss	cop	#	other	np.h:a	other	np:p	=rn_acc	v:pred	#	other	0.h:s	adp	np:obl	v:pred	rv,,g2-f-01
g2-f-01_0009,mcpersian,bad sabadi ke ruye dočarxeaš bude migozārad sabade mard rā xāli mikonad tuye sabade xodaš golābihā rā bā xodaš mibarad,#	bad	sabadi	#	ke	ruye	dočarxe	=aš	bude	%	0	migozārad	#	0	sabade	mard	=rā	xāli	mikonad	tuye	sabade	xod	=aš	#	0	golābihā	=rā	bā	xod	=aš	mibarad,#	then	basket.INDF	#	that	on	bike	=POSS.3SG	be.PST.3SG	%	0	put.PRS.IND.3SG	#	0	basket=EZAFE	man	=ACC	empty	do.PRS.IND.3SG	inside	basket=EZAFE	self	=POSS.3SG	#	0	pear.PL	=ACC	with	self	=POSS.3SG	take.PRS.IND.3SG,the boy empties the man's basket into his own which was on his bike and takes the pears,en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,57981,66610,#	other	np:s	#rc	ke	adp	np:l	=rn_pro.h:poss	v:predex	%	0.h:a	v:pred	#	0.h:a	np:p	rn_np.h:poss	=rn_acc	other:lvc	v:pred	adp	np:g	rn_refl.h:poss	=rn_pro.h:poss	#	0.h:a	np:p	=rn_acc	adp	refl.h:obl	=rn_pro.h:poss	v:pred,,g2-f-01
g2-f-01_0010,mcpersian,Bad sare rāhaš yek doxtari az kenāraš juri rad mišavad ke pesare dočarxeaš mioftad zamin xodaš ham mixorad zamin,#	Bad	sare	rāh	=aš	yek	doxtari	az	kenār	=aš	juri	rad	mišavad	#	ke	pesare	dočarxe	=aš	mioftad	zamin	#	xod	=aš	ham	mixorad	zamin,#	then	head.of	way	=POSS.3SG	one	girl.INDF	from	side	=POSS.3SG	like	passing	become.PRS.IND.3SG	#	that	boy.DEF	bike	=POSS.3SG	fall.PRS.IND.3SG	ground	#	self	=POSS.3SG	add	eat.PRS.IND.3SG	ground,"on his way, he bumps into a girl, his bike fells down and so does he",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,66610,77419,#	other	adp	np:other	=rn_pro.h:poss	ln_deti	np.h:s	adp	adp	=pro.h:l	other	other:lvc	v:pred	#cc	ke	np.h:dt	np:s	=rn_pro.h:poss	v:pred	rv	#	refl.h:s_cp	=rn_pro.h:poss	other	v:pred	other:lvc,,g2-f-01
g2-f-01_0011,mcpersian,bad golābiha ham mirizad zamin va kolāhaš ham part mišavad tarafe digar,#	bad	golābiha	ham	mirizad	zamin	#	va	kolāh	=aš	ham	part	mišavad	tarafe	digar,#	then	pear.PL	add	spill.PRS.IND.3SG	ground	#	and	hat	=POSS.3SG	add	thrown	become.PRS.IND.3SG	side=EZAFE	other,then all the pears spilled out and his hat is thrown away on the other side,en,WORD_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,77419,81690,#	other	np:s	other	v:pred	rv	#	other	np:s	=rn_pro.h:poss	other	other:lvc	v:pred	other	other,,g2-f-01
g2-f-01_0012,mcpersian,se tā pesar az kenāraš rad mišavand qadhāšān ham motefāvet bude,#	se	tā	pesar	az	kenār	=aš	rad	mišavand	#	qadhā	=šān	ham	motefāvet	bude,#	three	piece	boy	from	side	=POSS.3SG	passing	become.PRS.IND.3PL	#	height.PL	=POSS.3PL	add	different	be.PST.3SG,three boys of different heights are passing,en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,81690,88684,#	ln_qu	ln_class	np.h:s	adp	adp	=pro.h:l	other:lvc	v:pred	#	np:s	=rn_pro.h:poss	other	other:pred	cop,,g2-f-01
g2-f-01_0013,mcpersian,komakaš mikonand golābihā rā mirizand dobāre tuye sabad,#	0	komak	=aš	mikonand	#	0	golābihā	=rā	mirizand	dobāre	tuye	sabad,#	0	help	=PRO.3SG	do.PRS.IND.3PL	#	0	pear.PL	=ACC	pour.PRS.IND.3PL	again	inside	basket,help him put the pears into the basket again,en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,88684,95687,#	0.h:a	other:lvc	=pro.h:p	v:pred	#	0.h:a	np:p	=rn_acc	v:pred	other	adp	np:g,,g2-f-01
g2-f-01_0014,mcpersian,in migozārad ruye dočarxeaš bad tā miāyad beravad yek xorde ke dur mišavad yeki az pesarhā ke qadaš bolandtar bud sut mizanad,#	in	migozārad	0	ruye	dočarxe	=aš	#	bad	tā	0	miāyad	beravad	#	yek	xorde	ke	0	dur	mišavad	#	yeki	az	pesarhā	#	ke	qad	=aš	bolandtar	bud	%	sut	mizanad,#	PRO.3SG	put.PRS.IND.3SG	0	on	bike	=POSS.3SG	#	then	till	0	AUX.PRS.PROSP.3SG	go.PRS.SBJV.3SG	#	a	little	that	0	far	become.PRS.IND.3SG	#	one	from	boy.PL	#	that	height	=POSS.3SG	taller	be.PST.3SG	%	whistle	hit.PRS.IND.3SG,"he puts the basket on his bike, and he leaves, as he goes a little further, one of the boys who is taller than others whistles",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,95687,104496,#	pro.h:a	v:pred	0:p	adp	np:l	=rn_pro.h:poss	#ac	other	other	0.h:s	aux	v:pred	#	other	other	ke	0.h:s	other:lvc	v:pred	#	indef_other.h:s_cp	rn_adp	rn_np.h:poss	#rc	ke	np:s	=rn_pro.h:poss	other:pred	cop	%	other:lvc	v:pred,,g2-f-01
g2-f-01_0015,mcpersian,miguyad ke manzuraš in bude ke kolāhat oftāde kolāhat rā barnadāšti bad pesare barmigardad pesare miravad kolāhaš ra midahad beheš,#	0	miguyad	ke	#	manzur	=aš	in	bude	#	ke	kolāh	=at	oftāde	#.neg	0	kolāh	=at	=rā	barnadāšti	#	bad	pesare	barmigardad	#	pesare	miravad	#	0	kolāh	=aš	=rā	midahad	be	=heš,#	0	tell.PRS.IND.3SG	that	#	intention	=POSS.3SG	this	be.PST.3SG	#	that	hat	=POSS.2SG	fall.PST.PTCP	#.NEG	0	hat	=POSS.2SG	=ACC	NEG.pick.PST.2SG	#	then	boy.DEF	return.PRS.IND.3SG	#	boy.DEF	go.PRS.IND.3SG	#	0	hat	=POSS.3SG	=ACC	give.PRS.IND.3SG	to	=PRO.3SG,"to say that the boy has left his hat, the boy goes back, the other boy gives the hat back to him",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,104496,112794,#	0.h:a	v:pred	ke	#	np:s	=rn_pro:poss	other:pred	cop	#ds_cc	ke	np:s	=rn_pro.2:poss	v:pred	#ds.neg	0.2:a	np:p	=rn_pro.2:poss	=rn_acc	v:pred	#	other	np.h:s	v:pred	#	np.h:s	v:pred	#	0.h:a	np:p	=rn_pro.h:poss	=rn_acc	v:pred	adp	=pro.h:g,,g2-f-01
g2-f-01_0016,mcpersian,u ham se tā golābi midahad be in yani be tedāde nafarāt bude,#	u	ham	se	tā	golābi	midahad	be	in	#	yani	0	be	tedāde	nafarāt	bude,#	PRO.3SG	add	three	piece	pear	give.PRS.IND.3SG	to	PRO.3SG	#	meaning	0	to	number	persons	be.PST.3SG,"in return he gives him three pears, since they are three",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,112794,117442,#	pro.h:a	other	ln_qu	ln_class	np:p	v:pred	adp	pro.h:g	#	other	0:s	adp	other:pred	other	cop,,g2-f-01
g2-f-01_0017,mcpersian,bad inhā dāštand golābihā rā mixordand rad mišodand az kenāre ān mardi ke bālāye deraxt bude,#	bad	inhā	dāštand	golābihā	=rā	mixordand	#	0	rad	mišodand	#	az	kenāre	ān	mardi	ke	bālāye	deraxt	bude,#	then	PRO.3PL	AUX.PST.3PL	pear.PL	=ACC	eat.PST.IPFV.3PL	#	0	passing	become.PST.IND.3PL	#	from	side	that	man.INDF	that	top.of	tree	be.PST.3SG,"they go while eating the pears, and pass the man who was on the tree",en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,117442,123704,#	other	pro.h:a	aux	np:p	=rn_acc	v:pred	#	0.h:s	other:lvc	v:pred	#ac	other	other	ln_dem	np.h:s	ke	adp	np:l	cop,,g2-f-01
g2-f-01_0018,mcpersian,mard miāyad pāyin mibinad ke yeki az sabadhā xāli ast,#	mard	miāyad	pāyin	#	0	mibinad	#	ke	yeki	az	sabadhā	xāli	ast,#	man	come.PRS.IND.3SG	down	#	0	see.PRS.IND.3SG	#	that	one	from	basket.PL	empty	be.PRS.3SG,the man climbes down and found out one of the basket is empty,en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,123704,129670,#	np.h:s	v:pred	rv	#	0.h:a	v:pred	#cc:p	ke	indef_other:s	rn_adp	rn_np:poss	other:pred	cop,,g2-f-01
g2-f-01_0019,mcpersian,bad se tā pesar ham dar hāle golābi xordan hastand va dārand rad mišavand,#	bad	se	tā	pesar	ham	dar	hāle	golābi	xordan	hastand	#	va	0	dārand	rad	mišavand,#	then	three	piece	boy	add	in	condition.of	pear	eating	be.PRS.3PL	#	and	0	AUX.PRS.3PL	passing	become.PRS.IND.3PL,at the same time the boys are walking while eating their pears,en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,129670,135723,#	other	ln_qu	ln_class	np.h:a	other	other	other	np:p	vother	v:pred	#	other	0.h:s	aux	other:lvc	v:pred,,g2-f-01
g2-f-01_0020,mcpersian,bad mard ham tuye fekr bude va tekiye midahad be deraxt,#	bad	mard	ham	tuye	fekr	bude	#	va	0	tekiye	midahad	be	deraxt,#	then	man	add	inside	thought	be.PST.3SG	#	and	0	leaning	give.PRS.IND.3SG	to	tree,the man was thinking and sits back to the tree,en,MORPHEME_ALIGNED,,g2-f-01_mp3 g2-f-01_wav g2-f-01_eaf g2-f-01_xml g2-f-01_tsv,,135723,140895,#	other	np.h:s	other	adp	np:l	cop	#	other	0.h:s_cp	other:lvc	v:pred	adp	np:obl,,g2-f-01
g2-f-02_0001,mcpersian,Avalaš ke yek mazraei bude ke tuyaš mivehāye golābi bud,#	Aval	=aš	ke	yek	mazraei	bude	#	ke	tu	=yaš	mivehāye	golābi	bud,#	first	=POSS.3SG	that	one	farm.INDF	be.PST.3SG	#	that	inside	=POSS.3SG	fruits=EZAFE	pear.PL	be.PST.3SG,At the beginning there was a farm in which there were fruit trees,en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,2519,7522,#	other	=rn_pro:poss	ke	ln_deti	np:s	v:predex	#rc	ke	adp	=pro:l	np:s	rn_lex	v:predex,,g2-f-02
g2-f-02_0002,mcpersian,bad yek āqāyi bud bāqbān bud dāšt mivehā rā mičid,#	bad	yek	āqāyi	bud	#	0	bāqbān	bud	#	0	dāšt	mivehā	rā	mičid,#	then	one	man.INDF	be.PST.3SG	#	0	gardner	be.PST.3SG	#	0	AUX.PST.3SG	fruit.PL	=ACC	pick.PST.IPFV.3SG,"then there was a man, a gardner who was picking the fruits",en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,7522,11029,#	other	ln_deti	np.h:s	v:predex	#	0.h:s	np.h:pred	cop	#	0.h:a	aux	np:p	=rn_acc	v:pred,,g2-f-02
g2-f-02_0003,mcpersian,bad mivehā rā čid golābihā rā āvard pāyin rixt tuye sabad,#	bad	0	mivehā	rā	čid	#	0	golābihā	rā	āvard	pāyin	#	0	rixt	0	tuye	sabad,#	then	0	fruit.PL	=ACC	pick.PST.3SG	#	0	pear.PL	=ACC	bring.PST.3SG	down	#	0	pour.PST.3SG	0	inside	basket,"he picked the fruits, brought down the pears and put them into the basket",en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,11029,15217,#	other	0.h:a	np:p	=rn_acc	v:pred	#	0.h:a	np:p	=rn_acc	v:pred	rv	#	0.h:a	v:pred	0:p	adp	np:g,,g2-f-02
g2-f-02_0004,mcpersian,do tā sabade por bud bā yek sabade xāli,#	do	tā	sabade	por	bud	bā	yek	sabade	xāli,#	two	piece	basket=EZAFE	full	be.PST.3SG	with	one	basket=EZAFE	empty,there were two full baskets and an empty one,en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,15217,19240,#	ln_qu	ln_class	np:s	rn_lex	v:predex	adp	ln_deti	np:other	rn_lex,,g2-f-02
g2-f-02_0005,mcpersian,bad yek āqāye digar bā yek heyvāni ke hamrāhaš bud fekr konam yek gāv bud,#	bad	yek	āqāye	digar	bā	yek	heyvāni	#	ke	hamrāh	=aš	bud	#	0	fekr	konam	#	0	yek	gāv	bud,#	then	one	man=EZAFE	another	with	one	animal.INDF	#	that	companion	=POSS.3SG	be.PST.3SG	#	0	thought	do.PRS.1SG	#	0	one	cow	be.PST.3SG,"then there was another man with an animal, which I think it was a cow",en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,19240,24924,#	other	ln_deti	np.h:s	rn_lex	adp	ln_deti	np:obl	#rc	ke	np:pred	=rn_pro.h:poss	cop	#	0.1:s	other:lvc	v:pred	#	0:s	ln_deti	np:other	cop,,g2-f-02
g2-f-02_0006,mcpersian,dāšt az ānjā rad mišod,#	dāšt	az	ānjā	rad	mišod,#	AUX.PST.3SG	from	there	passing	become.PST.IPFV.3SG,he was passing,en,MORPHEME_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,24924,27208,#	aux	adp	other:l	other:lvc	v:pred,,g2-f-02
g2-f-02_0007,mcpersian,faqat rad šod bad yek bače ke savāre dočarxe bud āmad piše golābihā yek sabad golābi bardāšt dāšt barmigašt,#	0	faqat	rad	šod	#	bad	yek	bače	#	ke	savāre	dočarxe	bud	%	āmad	piše	golābihā	#	0	yek	sabad	golābi	bardāšt	#	0	dāšt	barmigašt,#	0	only	passing	become.PST.3SG	#	then	one	kid.INDF	#	that	sitting.on	bike	be.PST.3SG	%	come.PST.3SG	to	pear.PL	#	0	one	basket	pear	pick.PST.3SG	#	0	AUX.PST.3SG	return.PST.IPFV.3SG,"he just passed, afterwards there came a kid on a bike, he approached the pears' baskets, took one of them and as he was going",en,MORPHEME_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,27208,34182,#	0.h:s	other	other:lvc	v:pred	#	other	ln_deti	np.h:s	#rc	ke	other:lvc	np:l	v:pred	%	v:pred	adp	np:l	#	0.h:a	ln_deti	ln_qu	np:p	v:pred	#	0.h:s	aux	v:pred,,g2-f-02
g2-f-02_0008,mcpersian,hamān moqe ke dāšt barmigašt yek dāne bačeye digar ke savāre dočarxe bud az kenāraš rad šod,#	hamān	moqe	ke	0	dāšt	barmigašt	#	yek	dāne	bačeye	digar	#	ke	savāre	dočarxe	bud	%	az	kenār	=aš	rad	šod,#	same	time	that	0	AUX.PST.3SG	return.PST.IPFV.3SG	#	one	piece	kid=EZAFE	another	#	that	on	bike	be.PST.3SG	%	from	side	=POSS.3SG	passing	become.PST.3SG,he bumped into another kid on  a bike,en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,34182,41369,#ac	other	other	ke	0.h:s	aux	v:pred	#	ln_deti	ln_class	np.h:s	rn_lex	#rc	ke	other:lvc	np:l	v:pred	%	adp	adp	=pro.h:l	other:lvc	v:pred,,g2-f-02
g2-f-02_0009,mcpersian,havāsaš part šod kolāhaš oftād,#	0	havās	=aš	part	šod	#	kolāh	=aš	oftād,#	0	attention	=POSS.3SG	distracted	become.PST.3SG	#	hat	=POSS.3SG	fall.PST.3SG,he got distracted and his hat fell off,en,MORPHEME_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,41369,44206,#	0.h:ncs	other:lvc	=rn_pro.h:poss	other:lvc	v:pred	#	np:s	=rn_pro.h:poss	v:pred,,g2-f-02
g2-f-02_0010,mcpersian,va vaqti kolāhaš oftād dočarxeaš barxord kard bā sang oftād zamin,#	va	vaqti	kolāh	=aš	oftād	#	dočarxe	=aš	barxord	kard	bā	sang	#	0	oftād	zamin,#	and	when	hat	=POSS.3SG	fall.PST.3SG	#	bike	=POSS.3SG	clash	do.PST.3SG	with	stone	#	0	fall.PST.3SG	ground,"and when his hat fell, the bike hit a stone and he fell down",en,MORPHEME_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,44206,51570,#ac	other	other	np:s	=rn_pro.h:poss	v:pred	#	np:s	=rn_pro.h:poss	other:lvc	v:pred	adp	np:g	#	0.h:s	v:pred	np:l,,g2-f-02
g2-f-02_0011,mcpersian,golābihāyaš rixt bad se tā bačeye digar beheš āmadand komak kardand,#	golābihā	=yaš	rixt	#	bad	se	tā	bačeye	digar	be	=heš	āmadand	komak	kardand,#	pear.PL	=POSS.3SG	spill.PST.3SG	#	then	three	piece	kid=EZAFE	other	to	=PRO.3SG	AUX.PST.PROSP.3PL	help	do.PST.3PL,"the pears spilled out, then three kids came to help him",en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,51570,56421,#	np:s	=rn_pro.h:poss	v:pred	#	other	ln_qu	ln_class	np.h:s	rn_lex	adp	=pro.h:p	aux	other:lvc	v:pred,,g2-f-02
g2-f-02_0012,mcpersian,golābihā rā jam kardand,#	0	golābihā	rā	jam	kardand,#	0	pear.PL	=ACC	collecting	do.PST.3PL,gathered up the pears,en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,56421,59276,#	0.h:a	np:p	=rn_acc	other:lvc	v:pred,,g2-f-02
g2-f-02_0013,mcpersian,azašān tašakor kard va bačehā vaqti dāštand miraftand didand kolāhe dustešān oftāde,#	0	az	=ašān	tašakor	kard	#	va	bačehā	vaqti	dāštand	miraftand	#	0	didand	#	kolāhe	dust	=ešān	oftāde,#	0	from	=PRO.3PL	appreciating	do.PST.3SG	#	and	kid.PL	when	AUX.PST.3PL	go.PST.IPFV.3PL	#	0	see.PST.3PL	#	hat=EZAFE	friend	=POSS.3PL	fall.PST.PTCP,"he thanked them and when the kids were leaving, they found out that their friend's hat was left",en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,59276,65261,#	0.h:s_cp	adp	=pro.h:obl	other:lvc	v:pred	#	other	np.h:s	other	aux	v:pred	#	0.h:a	v:pred	#cc:p	np:s	rn_np.h:poss	=rn_pro.h:poss	v:pred,,g2-f-02
g2-f-02_0014,mcpersian,barmigardand kolāh rā yekišān beheš midahad,#	0	barmigardand	#	kolāh	rā	yeki	=šān	be	=heš	midahad,#	0	return.PRS.IND.3SG	#	hat	=ACC	one	=PRO.3PL	to	=PRO.3SG	give.PRS.IND.3SG,they returned and one of them went to give the hat to the boy,en,WORD_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,65261,67818,#	0.h:s	v:pred	#	np:p	=rn_acc	indef_other.h:a	=rn_pro.h:poss	adp	=pro.h:g	v:pred,,g2-f-02
g2-f-02_0015,mcpersian,va dar avaz se tā golābi azašān migirad,#	va	dar	avaz	0	se	tā	golābi	az	=ašān	migirad,#	and	in	return	0	three	piece	pear	from	=PRO.3PL	get.PRS.IND.3SG,and in return  he got three pears,en,MORPHEME_ALIGNED,,g2-f-02_mp3 g2-f-02_wav g2-f-02_eaf g2-f-02_xml g2-f-02_tsv,,67818,70585,#	other	other	other	0.h:a	ln_qu	ln_class	np:p	adp	=pro.h:obl	v:pred,,g2-f-02
